10/16 23:35:00.081|EXEC_START  |
10/16 23:35:18.238|END         |
10/16 23:35:18.238|BRANCH_END  |
10/16 23:35:18.238|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=異常終了, RESULT=false
--/-- --:--:--.---|EVALUATION  |NAME=警告終了, RESULT=false
10/16 23:35:18.238|BRANCH_END  |
10/16 23:35:18.238|SCRIPT_END  |EXIT_STATUS=0
10/16 23:35:18.238|END         |
10/16 23:35:18.238|START       |NAME=実行PJ検索マップ 
10/16 23:35:18.238|END         |
10/16 23:35:18.238|START       |NAME=実行PJ検索パラメータ生成 [salesforce_adapter/form_query_parameter]
--/-- --:--:--.---|INFO        |[23]件の入力データから、[1]件のIN句のパラメータの形成に成功しました。
10/16 23:35:18.238|END         |
10/16 23:35:18.238|LOOP_START  |NAME=foreach_1
10/16 23:35:18.238|START       |NAME=実行PJ取得prm格納 
--/-- --:--:--.---|VARIABLE    |NAME=実行プロジェクト検索パラメータ, VALUE=ExecutionPJcode__c IN('B23A00049E','B238000462','B234000192','B23C0001F7','B242000111','B241000366','B2410005B4','B24900026B','B2450004A9','B2470004D6','B248000063','B248000063','B24A000049','B2480002F7','B2480002F7','B2480002F7','B2480002F7','B2480002F7','B249000141','B249000336','B247000377','B24A000150','B24A000153')
--/-- --:--:--.---|INFO        |実行プロジェクト検索パラメータ(String) 入力=[ExecutionPJcode__c IN('B23A00049E','B238000462','B234000192','B23C0001F7','B242000111','B241000366','B2410005B4','B24900026B','B2450004A9','B2470004D6','B248000063','B248000063','B24A000049','B2480002F7','B2480002F7','B2480002F7','B2480002F7','B2480002F7','B249000141','B249000336','B247000377','B24A000150','B24A000153')]
10/16 23:35:18.239|END         |
10/16 23:35:18.239|START       |NAME=実行PJ取得 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[18]件のデータ読み取り(クエリー)に成功しました。
10/16 23:35:18.305|END         |
10/16 23:35:18.305|START       |NAME=集計_1 
--/-- --:--:--.---|INFO        |集計処理(グループ分けあり)が正常に終了しました。
10/16 23:35:18.306|END         |
10/16 23:35:18.306|START       |NAME=実行PJ抽出マップ_1 
10/16 23:35:18.306|END         |
10/16 23:35:18.306|START       |NAME=実行PJ抽出_1 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[18]行のデータを挿入しました。
10/16 23:35:18.309|END         |
10/16 23:35:18.309|START       |NAME=実行PJ抽出マップ_2 
10/16 23:35:18.311|END         |
10/16 23:35:18.311|START       |NAME=実行PJ抽出_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[18]行のデータを挿入しました。
10/16 23:35:18.313|END         |
10/16 23:35:18.313|LOOP_END    |COUNT=1
10/16 23:35:18.313|START       |NAME=更新対象判別検索マップ 
10/16 23:35:18.313|END         |
10/16 23:35:18.313|START       |NAME=更新対象判別検索パラメータ生成 [salesforce_adapter/form_query_parameter]
--/-- --:--:--.---|INFO        |[23]件の入力データから、[1]件のIN句のパラメータの形成に成功しました。
10/16 23:35:18.473|END         |
10/16 23:35:18.473|LOOP_START  |NAME=foreach_2
10/16 23:35:18.473|START       |NAME=更新対象判別取得prm格納 
--/-- --:--:--.---|VARIABLE    |NAME=更新対象判別パラメータ, VALUE=OpportunityLineItemId__c IN('A22A00638B','A22C00615F','A230251697','A230351153','A240417827','A240422098','A240429526','A240461094','A240538132','A240590775','A240604417','A240604418','A240608152','A240609567','A240610187','A240610191','A240610198','A240610204','A240624206','A240625296','A240631311','A240644997','A240647390')
--/-- --:--:--.---|INFO        |更新対象判別パラメータ(String) 入力=[OpportunityLineItemId__c IN('A22A00638B','A22C00615F','A230251697','A230351153','A240417827','A240422098','A240429526','A240461094','A240538132','A240590775','A240604417','A240604418','A240608152','A240609567','A240610187','A240610191','A240610198','A240610204','A240624206','A240625296','A240631311','A240644997','A240647390')]
10/16 23:35:18.473|END         |
10/16 23:35:18.473|START       |NAME=更新対象判別取得 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[22]件のデータ読み取り(クエリー)に成功しました。
10/16 23:35:18.636|END         |
10/16 23:35:18.636|START       |NAME=集計_2 
--/-- --:--:--.---|INFO        |集計処理(グループ分けあり)が正常に終了しました。
10/16 23:35:18.637|END         |
10/16 23:35:18.637|START       |NAME=更新対象判別抽出マップ_1 
10/16 23:35:18.637|END         |
10/16 23:35:18.637|START       |NAME=更新対象判別抽出_1 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[22]行のデータを挿入しました。
10/16 23:35:18.641|END         |
10/16 23:35:18.641|START       |NAME=更新対象判別抽出マップ_2 
10/16 23:35:18.642|END         |
10/16 23:35:18.642|START       |NAME=更新対象判別抽出_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[22]行のデータを挿入しました。
10/16 23:35:18.645|END         |
10/16 23:35:18.645|LOOP_END    |COUNT=1
10/16 23:35:18.645|START       |NAME=UPDATEマップ 
10/16 23:35:18.650|END         |
10/16 23:35:18.650|START       |NAME=UPDATE_レコードあり [salesforce_adapter/put_update]
--/-- --:--:--.---|INFO        |[22]件の入力データから、[22]件のデータ書き込み（UPDATE）（INSERT:[0]件、UPDATE:[22]件）に成功しました。
10/16 23:35:21.927|END         |
10/16 23:35:21.927|START       |NAME=紐付け解除抽出 
10/16 23:35:21.927|END         |
10/16 23:35:21.927|START       |NAME=UPDATE_紐付け解除レコードあり [salesforce_adapter/put_update]
--/-- --:--:--.---|INFO        |[0]件の入力データから、[0]件のデータ書き込み（UPDATE）（INSERT:[0]件、UPDATE:[0]件）に成功しました。
10/16 23:35:21.927|END         |
10/16 23:35:21.927|BRANCH_START|NAME=if_5
--/-- --:--:--.---|EVALUATION  |NAME=更新エラーあり, RESULT=false
10/16 23:35:21.927|BRANCH_END  |
10/16 23:35:21.927|START       |NAME=商談商品エラーF異常抽出 
10/16 23:35:21.928|END         |
10/16 23:35:21.929|LOOP_START  |NAME=foreach_3
10/16 23:35:21.929|START       |NAME=mapping_1 
--/-- --:--:--.---|VARIABLE    |NAME=異常件数, VALUE=1
--/-- --:--:--.---|INFO        |異常件数(int) 入力=[1]
10/16 23:35:21.929|END         |
10/16 23:35:21.929|START       |NAME=商談商品取得エラーF出力_1 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/16 23:35:21.933|END         |
10/16 23:35:21.933|LOOP_END    |COUNT=1
10/16 23:35:21.933|BRANCH_START|NAME=if_6
--/-- --:--:--.---|EVALUATION  |NAME=condition, RESULT=true
10/16 23:35:21.933|START       |NAME=商談商品取得ログ出力_異常 
10/16 23:35:21.933|SCRIPT_START|SCRIPT=ログ出力, PROJECT=【次期CRM先行】共通処理部品, REPOSITORY=/home/z098334/projects/【次期CRM先行】共通処理部品, VERSION=9
--/-- --:--:--.---|VARIABLE    |NAME=param02, VALUE=K01OUT03202410163_3_商談商品取得_ERROR.CSV
--/-- --:--:--.---|VARIABLE    |NAME=カテゴリ, VALUE=IF
--/-- --:--:--.---|VARIABLE    |NAME=param01, VALUE=商談商品
--/-- --:--:--.---|VARIABLE    |NAME=メッセージID, VALUE=MSG0337
10/16 23:35:21.933|START       |NAME=メッセージ取得 
--/-- --:--:--.---|VARIABLE    |NAME=ログレベル, VALUE=E
--/-- --:--:--.---|INFO        |ログレベル(String) 入力=[E]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ, VALUE=jq0000mvvv000980e461pjhkp55e 商談商品オブジェクトが存在しません。詳細はK01OUT03202410163_3_商談商品取得_ERROR.CSVファイルを参照してください。
--/-- --:--:--.---|INFO        |メッセージ(String) 入力=[jq0000mvvv000980e461pjhkp55e 商談商品オブジェクトが存在しません。詳細はK01OUT03202410163_3_商談商品取得_ERROR.CSVファイルを参照してください。]
--/-- --:--:--.---|VARIABLE    |NAME=実行ID, VALUE=jq0000mvvv000980e461pjhkp55e
--/-- --:--:--.---|INFO        |実行ID(String) 入力=[jq0000mvvv000980e461pjhkp55e]
10/16 23:35:21.935|END         |
10/16 23:35:21.935|BRANCH_START|NAME=ログレベル判定
--/-- --:--:--.---|EVALUATION  |NAME=INFO, RESULT=false
--/-- --:--:--.---|EVALUATION  |NAME=WARN, RESULT=false
--/-- --:--:--.---|EVALUATION  |NAME=ERROR, RESULT=true
10/16 23:35:21.935|START       |NAME=ログ出力_ERROR 
10/16 23:35:21.935|END         |
10/16 23:35:21.935|BRANCH_END  |
10/16 23:35:21.935|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=異常終了, RESULT=false
--/-- --:--:--.---|EVALUATION  |NAME=警告終了, RESULT=false
10/16 23:35:21.935|BRANCH_END  |
10/16 23:35:21.935|SCRIPT_END  |EXIT_STATUS=0
10/16 23:35:21.935|END         |
10/16 23:35:21.936|BRANCH_END  |
10/16 23:35:21.936|START       |NAME=実行プロジェクトエラーF異常抽出_1 
10/16 23:35:21.937|END         |
10/16 23:35:21.937|LOOP_START  |NAME=foreach_5
10/16 23:35:21.937|LOOP_END    |COUNT=0
10/16 23:35:21.937|BRANCH_START|NAME=if_1
--/-- --:--:--.---|EVALUATION  |NAME=condition, RESULT=false
10/16 23:35:21.937|BRANCH_END  |
10/16 23:35:21.937|START       |NAME=実行プロジェクトエラーF異常抽出_2 
10/16 23:35:21.938|END         |
10/16 23:35:21.939|LOOP_START  |NAME=foreach_6
10/16 23:35:21.939|LOOP_END    |COUNT=0
10/16 23:35:21.939|BRANCH_START|NAME=if_2
--/-- --:--:--.---|EVALUATION  |NAME=condition, RESULT=false
10/16 23:35:21.939|BRANCH_END  |
10/16 23:35:21.939|START       |NAME=処理件数集計 
--/-- --:--:--.---|VARIABLE    |NAME=正常件数, VALUE=22
--/-- --:--:--.---|INFO        |正常件数(int) 入力=[22]
--/-- --:--:--.---|VARIABLE    |NAME=異常件数, VALUE=1
--/-- --:--:--.---|INFO        |異常件数(int) 入力=[1]
10/16 23:35:21.939|END         |
10/16 23:35:21.939|START       |NAME=処理件数MSG出力 
10/16 23:35:21.939|SCRIPT_START|SCRIPT=ログ出力, PROJECT=【次期CRM先行】共通処理部品, REPOSITORY=/home/z098334/projects/【次期CRM先行】共通処理部品, VERSION=9
--/-- --:--:--.---|VARIABLE    |NAME=param02, VALUE=22
--/-- --:--:--.---|VARIABLE    |NAME=カテゴリ, VALUE=IF
--/-- --:--:--.---|VARIABLE    |NAME=param01, VALUE=商談商品反映処理 K01OUT03202410163
--/-- --:--:--.---|VARIABLE    |NAME=param03, VALUE=1
--/-- --:--:--.---|VARIABLE    |NAME=メッセージID, VALUE=MSG0110
--/-- --:--:--.---|VARIABLE    |NAME=param04, VALUE=0
10/16 23:35:21.939|START       |NAME=メッセージ取得 
--/-- --:--:--.---|VARIABLE    |NAME=ログレベル, VALUE=I
--/-- --:--:--.---|INFO        |ログレベル(String) 入力=[I]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ, VALUE=jq0000mvvv000980e461pjhkp55e 商談商品反映処理 K01OUT03202410163 正常:22 異常:1 警告:0
--/-- --:--:--.---|INFO        |メッセージ(String) 入力=[jq0000mvvv000980e461pjhkp55e 商談商品反映処理 K01OUT03202410163 正常:22 異常:1 警告:0]
--/-- --:--:--.---|VARIABLE    |NAME=実行ID, VALUE=jq0000mvvv000980e461pjhkp55e
--/-- --:--:--.---|INFO        |実行ID(String) 入力=[jq0000mvvv000980e461pjhkp55e]
10/16 23:35:21.941|END         |
10/16 23:35:21.941|BRANCH_START|NAME=ログレベル判定
--/-- --:--:--.---|EVALUATION  |NAME=INFO, RESULT=true
10/16 23:35:21.941|START       |NAME=ログ出力_INFO 
10/16 23:35:21.941|END         |
10/16 23:35:21.941|BRANCH_END  |
10/16 23:35:21.941|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=異常終了, RESULT=false
--/-- --:--:--.---|EVALUATION  |NAME=警告終了, RESULT=false
10/16 23:35:21.941|BRANCH_END  |
10/16 23:35:21.941|SCRIPT_END  |EXIT_STATUS=0
10/16 23:35:21.941|END         |
10/16 23:35:21.941|TRY_END     |
10/16 23:35:21.942|SCRIPT_END  |EXIT_STATUS=0
10/16 23:35:21.942|END         |
10/16 23:35:21.942|START       |NAME=処理件数集計_3 
--/-- --:--:--.---|VARIABLE    |NAME=正常件数, VALUE=192
--/-- --:--:--.---|INFO        |正常件数(int) 入力=[192]
--/-- --:--:--.---|VARIABLE    |NAME=異常件数, VALUE=1
--/-- --:--:--.---|INFO        |異常件数(int) 入力=[1]
--/-- --:--:--.---|VARIABLE    |NAME=警告件数, VALUE=0
--/-- --:--:--.---|INFO        |警告件数(int) 入力=[0]
10/16 23:35:21.942|END         |
10/16 23:35:21.942|BRANCH_START|NAME=if_8
--/-- --:--:--.---|EVALUATION  |NAME=連携処理_3異常終了, RESULT=false
10/16 23:35:21.942|BRANCH_END  |
10/16 23:35:21.942|BRANCH_END  |
10/16 23:35:21.942|LOOP_END    |COUNT=2
10/16 23:35:21.942|BRANCH_START|NAME=if_10
--/-- --:--:--.---|EVALUATION  |NAME=フィルター１対象ファイル無し, RESULT=false
10/16 23:35:21.942|BRANCH_END  |
10/16 23:35:21.942|BRANCH_START|NAME=if_11
--/-- --:--:--.---|EVALUATION  |NAME=フィルター２対象ファイル無し, RESULT=false
10/16 23:35:21.942|BRANCH_END  |
10/16 23:35:21.942|START       |NAME=処理件数ログ出力 
10/16 23:35:21.942|SCRIPT_START|SCRIPT=ログ出力, PROJECT=【次期CRM先行】共通処理部品, REPOSITORY=/home/z098334/projects/【次期CRM先行】共通処理部品, VERSION=9
--/-- --:--:--.---|VARIABLE    |NAME=param02, VALUE=1
--/-- --:--:--.---|VARIABLE    |NAME=カテゴリ, VALUE=IF
--/-- --:--:--.---|VARIABLE    |NAME=param01, VALUE=192
--/-- --:--:--.---|VARIABLE    |NAME=param03, VALUE=0
--/-- --:--:--.---|VARIABLE    |NAME=メッセージID, VALUE=MSG0105
10/16 23:35:21.942|START       |NAME=メッセージ取得 
--/-- --:--:--.---|VARIABLE    |NAME=ログレベル, VALUE=I
--/-- --:--:--.---|INFO        |ログレベル(String) 入力=[I]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ, VALUE=jq0000mvvv000980e461pjhkp55e 正常:192 異常:1 警告:0
--/-- --:--:--.---|INFO        |メッセージ(String) 入力=[jq0000mvvv000980e461pjhkp55e 正常:192 異常:1 警告:0]
--/-- --:--:--.---|VARIABLE    |NAME=実行ID, VALUE=jq0000mvvv000980e461pjhkp55e
--/-- --:--:--.---|INFO        |実行ID(String) 入力=[jq0000mvvv000980e461pjhkp55e]
10/16 23:35:21.944|END         |
10/16 23:35:21.944|BRANCH_START|NAME=ログレベル判定
--/-- --:--:--.---|EVALUATION  |NAME=INFO, RESULT=true
10/16 23:35:21.944|START       |NAME=ログ出力_INFO 
10/16 23:35:21.944|END         |
10/16 23:35:21.944|BRANCH_END  |
10/16 23:35:21.944|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=異常終了, RESULT=false
--/-- --:--:--.---|EVALUATION  |NAME=警告終了, RESULT=false
10/16 23:35:21.944|BRANCH_END  |
10/16 23:35:21.944|SCRIPT_END  |EXIT_STATUS=0
10/16 23:35:21.944|END         |
10/16 23:35:21.944|BRANCH_START|NAME=if_12
--/-- --:--:--.---|EVALUATION  |NAME=正常終了時, RESULT=true
10/16 23:35:21.944|START       |NAME=処理結果フラグ設定_6 
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=1
--/-- --:--:--.---|INFO        |処理結果フラグ(int) 入力=[1]
10/16 23:35:21.945|END         |
10/16 23:35:21.945|START       |NAME=F削除_中間ファイル [file_operation_adapter/delete_file]
--/-- --:--:--.---|INFO        |[/data/MERGE/app/temp/20241016113500_jq0000mvvv000980e461pjhkp55e_WE0301]ファイル/ディレクトリを削除しました。
--/-- --:--:--.---|INFO        |[1]件を削除しました。
10/16 23:35:21.974|END         |
10/16 23:35:21.974|START       |NAME=バックアップ処理 
10/16 23:35:21.974|SCRIPT_START|SCRIPT=S3バックアップ圧縮格納, PROJECT=【次期CRM先行】共通処理部品, REPOSITORY=/home/z098334/projects/【次期CRM先行】共通処理部品, VERSION=13
--/-- --:--:--.---|VARIABLE    |NAME=バケットIN, VALUE=bm-s3-datahub-if-prod
--/-- --:--:--.---|VARIABLE    |NAME=機能ID, VALUE=WE0301
--/-- --:--:--.---|VARIABLE    |NAME=フォルダパスIN, VALUE=/WE0301
--/-- --:--:--.---|VARIABLE    |NAME=バックアップフォルダパス, VALUE=/data/MERGE/app/data/WE0301/BACKUP/20241016113500_jq0000mvvv000980e461pjhkp55e_backup
10/16 23:35:21.974|START       |NAME=格納フォルダ名作成 
--/-- --:--:--.---|VARIABLE    |NAME=格納フォルダ名, VALUE=WE0301_20241016
--/-- --:--:--.---|INFO        |格納フォルダ名(String) 入力=[WE0301_20241016]
--/-- --:--:--.---|VARIABLE    |NAME=ZIPファイル名, VALUE=WE0301_20241016233521975.zip
--/-- --:--:--.---|INFO        |ZIPファイル名(String) 入力=[WE0301_20241016233521975.zip]
10/16 23:35:21.975|END         |
10/16 23:35:21.975|START       |NAME=バックアップファイル一覧取得 [file_operation_adapter/list_file]
--/-- --:--:--.---|INFO        |[/data/MERGE/app/data/WE0301/BACKUP/20241016113500_jq0000mvvv000980e461pjhkp55e_backup]ディレクトリのファイル名一覧を取得しました。
10/16 23:35:21.977|END         |
10/16 23:35:21.977|BRANCH_START|NAME=if(1)
--/-- --:--:--.---|EVALUATION  |NAME=バックアップファイル存在, RESULT=true
10/16 23:35:21.977|START       |NAME=バックアップファイル圧縮 [file_operation_adapter/compress_file]
--/-- --:--:--.---|INFO        |[/data/MERGE/app/data/WE0301/BACKUP/20241016113500_jq0000mvvv000980e461pjhkp55e_backup/WE0301_20241016233521975.zip]ファイル/ディレクトリを圧縮しました。
10/16 23:35:21.987|END         |
10/16 23:35:21.987|START       |NAME=バックアップファイル書き込み [amazon_s3_adapter/put]
10/16 23:35:23.144|END         |
10/16 23:35:23.144|START       |NAME=ファイルのみ 
10/16 23:35:23.146|END         |
10/16 23:35:23.146|LOOP_START  |NAME=foreach
10/16 23:35:23.146|START       |NAME=ファイル名格納 
--/-- --:--:--.---|VARIABLE    |NAME=バックアップファイル名, VALUE=K01OUT01202410163
--/-- --:--:--.---|INFO        |バックアップファイル名(String) 入力=[K01OUT01202410163]
10/16 23:35:23.148|END         |
10/16 23:35:23.148|START       |NAME=入力ファイル削除 [amazon_s3_adapter/delete]
10/16 23:35:23.779|END         |
10/16 23:35:23.779|START       |NAME=ファイル名格納 
--/-- --:--:--.---|VARIABLE    |NAME=バックアップファイル名, VALUE=K01OUT03202410163
--/-- --:--:--.---|INFO        |バックアップファイル名(String) 入力=[K01OUT03202410163]
10/16 23:35:23.780|END         |
10/16 23:35:23.780|START       |NAME=入力ファイル削除 [amazon_s3_adapter/delete]
10/16 23:35:24.361|END         |
10/16 23:35:24.361|LOOP_END    |COUNT=2
10/16 23:35:24.361|BRANCH_END  |
10/16 23:35:24.361|START       |NAME=バックアップフォルダ削除 [file_operation_adapter/delete_file]
--/-- --:--:--.---|INFO        |[/data/MERGE/app/data/WE0301/BACKUP/20241016113500_jq0000mvvv000980e461pjhkp55e_backup]ファイル/ディレクトリを削除しました。
--/-- --:--:--.---|INFO        |[1]件を削除しました。
10/16 23:35:24.369|END         |
10/16 23:35:24.369|SCRIPT_END  |EXIT_STATUS=0
10/16 23:35:24.369|END         |
10/16 23:35:24.369|START       |NAME=エラーバックアップ処理 
10/16 23:35:24.369|SCRIPT_START|SCRIPT=S3エラーファイル圧縮格納, PROJECT=【次期CRM先行】共通処理部品, REPOSITORY=/home/z098334/projects/【次期CRM先行】共通処理部品, VERSION=12
--/-- --:--:--.---|VARIABLE    |NAME=機能ID, VALUE=WE0301
--/-- --:--:--.---|VARIABLE    |NAME=エラーフォルダパス, VALUE=/data/MERGE/app/data/WE0301/ERROR/20241016113500_jq0000mvvv000980e461pjhkp55e_error
10/16 23:35:24.369|START       |NAME=格納フォルダ名作成 
--/-- --:--:--.---|VARIABLE    |NAME=格納フォルダ名, VALUE=WE0301_20241016
--/-- --:--:--.---|INFO        |格納フォルダ名(String) 入力=[WE0301_20241016]
--/-- --:--:--.---|VARIABLE    |NAME=ZIPファイル名, VALUE=WE0301_20241016233524370.zip
--/-- --:--:--.---|INFO        |ZIPファイル名(String) 入力=[WE0301_20241016233524370.zip]
10/16 23:35:24.370|END         |
10/16 23:35:24.370|START       |NAME=エラーファイル一覧取得 [file_operation_adapter/list_file]
--/-- --:--:--.---|INFO        |[/data/MERGE/app/data/WE0301/ERROR/20241016113500_jq0000mvvv000980e461pjhkp55e_error]ディレクトリのファイル名一覧を取得しました。
10/16 23:35:24.372|END         |
10/16 23:35:24.372|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=エラーファイル存在, RESULT=true
10/16 23:35:24.372|START       |NAME=エラーファイル圧縮 [file_operation_adapter/compress_file]
--/-- --:--:--.---|INFO        |[/data/MERGE/app/data/WE0301/ERROR/20241016113500_jq0000mvvv000980e461pjhkp55e_error/WE0301_20241016233524370.zip]ファイル/ディレクトリを圧縮しました。
10/16 23:35:24.378|END         |
10/16 23:35:24.378|START       |NAME=エラーファイル書き込み [amazon_s3_adapter/put]
10/16 23:35:25.046|END         |
10/16 23:35:25.046|BRANCH_END  |
10/16 23:35:25.046|START       |NAME=エラーフォルダ削除 [file_operation_adapter/delete_file]
--/-- --:--:--.---|INFO        |[/data/MERGE/app/data/WE0301/ERROR/20241016113500_jq0000mvvv000980e461pjhkp55e_error]ファイル/ディレクトリを削除しました。
--/-- --:--:--.---|INFO        |[1]件を削除しました。
10/16 23:35:25.054|END         |
10/16 23:35:25.054|SCRIPT_END  |EXIT_STATUS=0
10/16 23:35:25.054|END         |
10/16 23:35:25.054|BRANCH_END  |
10/16 23:35:25.054|BRANCH_START|NAME=if_9
--/-- --:--:--.---|EVALUATION  |NAME=処理結果_異常, RESULT=true
10/16 23:35:25.054|START       |NAME=規制情報更新_異常 
10/16 23:35:25.054|SCRIPT_START|SCRIPT=規制情報/03_規制情報更新, PROJECT=【次期CRM先行】共通処理部品, REPOSITORY=/home/z098334/projects/【次期CRM先行】共通処理部品, VERSION=6
--/-- --:--:--.---|VARIABLE    |NAME=機能ID, VALUE=WE0301
--/-- --:--:--.---|VARIABLE    |NAME=予備2, VALUE=1
--/-- --:--:--.---|VARIABLE    |NAME=予備1, VALUE=0
--/-- --:--:--.---|VARIABLE    |NAME=レコードNo, VALUE=100
10/16 23:35:25.055|TRY_START   |NAME=try_catch
10/16 23:35:25.055|START       |NAME=規制情報更新 [amazon_rds_postgresql_adapter/execute_select_query]
--/-- --:--:--.---|INFO        |[1]件のデータの抽出に成功しました。
10/16 23:35:25.058|END         |
10/16 23:35:25.058|BRANCH_START|NAME=結果判定
--/-- --:--:--.---|EVALUATION  |NAME=更新失敗, RESULT=false
10/16 23:35:25.058|BRANCH_END  |
10/16 23:35:25.058|TRY_END     |
10/16 23:35:25.058|SCRIPT_END  |EXIT_STATUS=0
10/16 23:35:25.058|END         |
10/16 23:35:25.058|BRANCH_START|NAME=if_13
--/-- --:--:--.---|EVALUATION  |NAME=規制情報更新失敗, RESULT=false
10/16 23:35:25.059|BRANCH_END  |
10/16 23:35:25.059|START       |NAME=終了ログ出力_異常_6 
10/16 23:35:25.059|SCRIPT_START|SCRIPT=ログ出力, PROJECT=【次期CRM先行】共通処理部品, REPOSITORY=/home/z098334/projects/【次期CRM先行】共通処理部品, VERSION=9
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=1
--/-- --:--:--.---|VARIABLE    |NAME=param02, VALUE=実行プロジェクト作成
--/-- --:--:--.---|VARIABLE    |NAME=カテゴリ, VALUE=END
--/-- --:--:--.---|VARIABLE    |NAME=param01, VALUE=WE0301
--/-- --:--:--.---|VARIABLE    |NAME=メッセージID, VALUE=MSG0015
10/16 23:35:25.059|START       |NAME=メッセージ取得 
--/-- --:--:--.---|VARIABLE    |NAME=ログレベル, VALUE=E
--/-- --:--:--.---|INFO        |ログレベル(String) 入力=[E]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ, VALUE=jq0000mvvv000980e461pjhkp55e WE0301処理を異常終了しました（実行プロジェクト作成）
--/-- --:--:--.---|INFO        |メッセージ(String) 入力=[jq0000mvvv000980e461pjhkp55e WE0301処理を異常終了しました（実行プロジェクト作成）]
--/-- --:--:--.---|VARIABLE    |NAME=実行ID, VALUE=jq0000mvvv000980e461pjhkp55e
--/-- --:--:--.---|INFO        |実行ID(String) 入力=[jq0000mvvv000980e461pjhkp55e]
10/16 23:35:25.062|END         |
10/16 23:35:25.062|BRANCH_START|NAME=ログレベル判定
--/-- --:--:--.---|EVALUATION  |NAME=INFO, RESULT=false
--/-- --:--:--.---|EVALUATION  |NAME=WARN, RESULT=false
--/-- --:--:--.---|EVALUATION  |NAME=ERROR, RESULT=true
10/16 23:35:25.062|START       |NAME=ログ出力_ERROR 
10/16 23:35:25.062|END         |
10/16 23:35:25.062|BRANCH_END  |
10/16 23:35:25.062|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=異常終了, RESULT=true
10/16 23:35:25.062|START       |NAME=エラーメール送信（異常） 
10/16 23:35:25.062|SCRIPT_START|SCRIPT=エラーメール送信, PROJECT=【次期CRM先行】共通処理部品, REPOSITORY=/home/z098334/projects/【次期CRM先行】共通処理部品, VERSION=2
--/-- --:--:--.---|VARIABLE    |NAME=処理結果フラグ, VALUE=1
--/-- --:--:--.---|VARIABLE    |NAME=実行ID, VALUE=jq0000mvvv000980e461pjhkp55e
--/-- --:--:--.---|VARIABLE    |NAME=機能ID, VALUE=実行プロジェクト作成
10/16 23:35:25.062|START       |NAME=通知日時取得 
--/-- --:--:--.---|VARIABLE    |NAME=通知日時, VALUE=2024/10/16 23:35:25
--/-- --:--:--.---|INFO        |通知日時(String) 入力=[2024/10/16 23:35:25]
10/16 23:35:25.062|END         |
10/16 23:35:25.062|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=処理結果_異常, RESULT=true
10/16 23:35:25.062|START       |NAME=異常時mail送信 [mail_adapter/put_smtp_with_message]
--/-- --:--:--.---|INFO        |1通のメッセージを送信しました。
10/16 23:35:25.098|END         |
10/16 23:35:25.098|BRANCH_END  |
10/16 23:35:25.098|SCRIPT_END  |EXIT_STATUS=0
10/16 23:35:25.098|END         |
10/16 23:35:25.098|BRANCH_END  |
10/16 23:35:25.098|SCRIPT_END  |EXIT_STATUS=0
10/16 23:35:25.098|END         |
10/16 23:35:25.098|BRANCH_END  |
10/16 23:35:25.099|SCRIPT_END  |EXIT_STATUS=-1
10/16 23:35:25.099|EXEC_END    |EXIT_STATUS=-1
